validation,scenario,seed_or_window,stress,variant,reserve_label,service_rate_percent,unmet_kwh,charging_cost,voltage_violation_rate_percent,graph_service_rate_percent,graph_charging_cost,no_guard_service_rate_percent,no_guard_charging_cost
robust_synthetic,nominal,20260612,synthetic,hard_floor_only,"max=0.00, tiers=0.00/0.00/0.00",85.74291953373167,617.8503295516092,741.1673141277033,0.0,86.60470936684858,750.1041941759313,85.58929778660216,736.8286856743578
robust_synthetic,nominal,20260612,synthetic,cost_lean,"max=0.40, tiers=1.00/0.25/0.00",86.75312872603065,574.0715149580653,738.2203362720504,0.0,86.60470936684858,750.1041941759313,85.58929778660216,736.8286856743578
robust_synthetic,nominal,20260612,synthetic,selected,"max=0.60, tiers=1.00/0.50/0.05",88.85821412108932,482.8447236000097,739.6219988005128,0.0,86.60470936684858,750.1041941759313,85.58929778660216,736.8286856743578
robust_synthetic,nominal,20260612,synthetic,flat_high,"max=0.60, tiers=1.00/1.00/1.00",93.98806673045893,260.53545539120285,863.1770843106531,0.0,86.60470936684858,750.1041941759313,85.58929778660216,736.8286856743578
robust_synthetic,nominal,20260613,synthetic,hard_floor_only,"max=0.00, tiers=0.00/0.00/0.00",83.62750046226164,797.7922807892826,810.6946003444141,0.0,83.84300197672879,817.3013883268093,83.33135359951238,806.2367988070038
robust_synthetic,nominal,20260613,synthetic,cost_lean,"max=0.40, tiers=1.00/0.25/0.00",84.33470468238676,763.3319305869848,806.0578437617557,0.0,83.84300197672879,817.3013883268093,83.33135359951238,806.2367988070038
robust_synthetic,nominal,20260613,synthetic,selected,"max=0.60, tiers=1.00/0.50/0.05",86.15924533005632,674.4264802406948,809.9459604659108,0.0,83.84300197672879,817.3013883268093,83.33135359951238,806.2367988070038
robust_synthetic,nominal,20260613,synthetic,flat_high,"max=0.60, tiers=1.00/1.00/1.00",90.88177119715756,444.3092233174714,927.2653169115445,0.0,83.84300197672879,817.3013883268093,83.33135359951238,806.2367988070038
robust_synthetic,nominal,20260614,synthetic,hard_floor_only,"max=0.00, tiers=0.00/0.00/0.00",85.04298286974256,752.5551889541046,855.3470520580365,0.0,85.62896297094196,854.9665214732009,84.7088337451272,848.3499877354079
robust_synthetic,nominal,20260614,synthetic,cost_lean,"max=0.40, tiers=1.00/0.25/0.00",85.64471321313319,722.2794134885752,849.4821012003225,0.0,85.62896297094196,854.9665214732009,84.7088337451272,848.3499877354079
robust_synthetic,nominal,20260614,synthetic,selected,"max=0.60, tiers=1.00/0.50/0.05",87.60178959800506,623.8100478531346,848.4527782565726,0.0,85.62896297094196,854.9665214732009,84.7088337451272,848.3499877354079
robust_synthetic,nominal,20260614,synthetic,flat_high,"max=0.60, tiers=1.00/1.00/1.00",91.31973024650384,436.74363595533765,957.1786611893287,0.0,85.62896297094196,854.9665214732009,84.7088337451272,848.3499877354079
robust_synthetic,nominal,20260615,synthetic,hard_floor_only,"max=0.00, tiers=0.00/0.00/0.00",82.46013661955159,845.6250039959544,799.3538734783978,0.0,82.21948840898686,798.9353765711575,82.01554796143047,792.9224647862741
robust_synthetic,nominal,20260615,synthetic,cost_lean,"max=0.40, tiers=1.00/0.25/0.00",83.09951494305864,814.799547397857,796.8659859277027,0.0,82.21948840898686,798.9353765711575,82.01554796143047,792.9224647862741
robust_synthetic,nominal,20260615,synthetic,selected,"max=0.60, tiers=1.00/0.50/0.05",84.58642183206229,743.1133764920506,794.9749789333956,0.0,82.21948840898686,798.9353765711575,82.01554796143047,792.9224647862741
robust_synthetic,nominal,20260615,synthetic,flat_high,"max=0.60, tiers=1.00/1.00/1.00",89.5634666901442,503.1620446763769,907.4405194523736,0.0,82.21948840898686,798.9353765711575,82.01554796143047,792.9224647862741
robust_synthetic,stressed_long,20260611,synthetic,hard_floor_only,"max=0.00, tiers=0.00/0.00/0.00",70.19330965379008,1341.358048789765,654.2203074807699,0.0,69.86736274958804,643.0344659571193,69.17048458617782,640.1698483931086
robust_synthetic,stressed_long,20260611,synthetic,cost_lean,"max=0.40, tiers=1.00/0.25/0.00",70.3946153381613,1332.298908145094,651.2142256715944,0.0,69.86736274958804,643.0344659571193,69.17048458617782,640.1698483931086
robust_synthetic,stressed_long,20260611,synthetic,selected,"max=0.60, tiers=1.00/0.50/0.05",71.10132101917799,1300.4958014483545,652.8621429785709,0.0,69.86736274958804,643.0344659571193,69.17048458617782,640.1698483931086
robust_synthetic,stressed_long,20260611,synthetic,flat_high,"max=0.60, tiers=1.00/1.00/1.00",72.90273450026734,1219.4287509307903,692.597692458718,0.0,69.86736274958804,643.0344659571193,69.17048458617782,640.1698483931086
robust_synthetic,stressed_long,20260612,synthetic,hard_floor_only,"max=0.00, tiers=0.00/0.00/0.00",65.7544887584644,1484.0766632626141,584.7809707204049,0.0,65.20258461087211,583.307335643487,65.67579830993554,574.9825794322021
robust_synthetic,stressed_long,20260612,synthetic,cost_lean,"max=0.40, tiers=1.00/0.25/0.00",66.09126048560059,1469.4821940031434,581.3460159230115,0.0,65.20258461087211,583.307335643487,65.67579830993554,574.9825794322021
